,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
33,Yohann Pelé,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7.06
34,Arkadiusz Milik,0.9,0.1,1,0.0,0.5,0.7,0.1,0.0,7.06
35,Kevin Volland,0.9,0.1,1.7,0.0,0.1,0.7,0.0,0.0,7.06
36,Wissam Ben Yedder,0.5,0.4,0.3,0.0,0.1,0.3,0.0,0.0,7.06
37,Ludovic Blas,1.6,0.6,1.5,0.0,0.4,0.9,0.1,0.0,7.06
38,José Fonte,1.1,1,0.8,0.3,3.8,0.2,0.6,1,7.05
39,Reinildo,2.7,1.6,1.3,0.1,1.5,0.8,0.1,0.0,7.05
40,Marquinhos,1.1,1.1,0.6,0.4,2.9,0.4,0.4,0.0,7.05
41,Pape Abou Cissé,1.1,1.9,0.7,0.4,6.1,0.3,0.3,0.0,7.03
42,Rafinha,2.3,0.6,1.0,0.0,0.1,0.9,0.1,0.0,7.02
43,Mahdi Camara,2.7,2.1,1.3,0.1,1.4,0.7,0.3,0.0,7.01
44,Léo Dubois,1.0,0.9,0.6,0.1,1.3,0.5,0.2,0.0,7.0
45,Mehmet Zeki Çelik,2.5,1.3,1.9,0.0,1.3,1.3,0.2,1,7.0
46,Sven Botman,0.8,1.5,0.4,0.2,3.2,0.3,0.6,0.0,6.99
47,Florian Thauvin,1.1,0.4,0.7,0.0,0.3,0.9,0.1,0.0,6.98
48,Mathieu Debuchy,2.2,1.7,1.5,0.2,2.0,0.8,0.3,0.0,6.97
49,Marcelo,1.3,1.4,1.1,0.3,3.5,0.3,0.7,0.0,6.97
50,Alfred Gomis,0.2,0.2,0.0,0.0,1.8,0.2,0.0,0.0,6.96
51,Massadio Haïdara,1.9,1.4,1.3,0.1,2.0,0.6,0.2,0.0,6.96
52,Moise Kean,0.4,0.3,1.3,0.0,0.4,0.3,0.0,0.0,6.95
53,Sofiane Diop,1.5,1.0,1,0.0,0.3,1.1,0.0,0.0,6.95
54,Loic Badé,1.8,2.4,1.4,0.3,4.3,0.8,0.5,0.0,6.95
55,Tinotenda Kadewere,1.1,0.6,1.1,0.0,0.8,1.0,0.1,0.0,6.94
56,Boubacar Kamara,2.5,1.0,1.4,0.0,1.3,1.0,0.4,0.0,6.94
57,Nayef Aguerd,1.1,1.3,0.6,0.4,2.9,0.3,0.6,0.0,6.94
58,Valentin Rongier,3.6,1.1,1.7,0.0,0.8,1.6,0.1,0.0,6.93
59,Vincent Pajot,2.9,3.5,1.3,0.0,0.8,0.7,0.2,0.0,6.93
60,Laurent Koscielny,1.1,2.1,0.5,0.6,4.4,0.3,1.3,0.0,6.92
61,Brendan Chardonnet,1.5,1.9,0.9,0.5,4.5,0.4,1.2,0.0,6.92
62,Dimitri Payet,0.8,0.2,0.5,0.0,0.3,0.7,0.1,0.0,6.92
63,Serhou Guirassy,0.1,0.2,1.4,0.0,0.6,0.1,0.0,0.0,6.91
64,Lilian Brassier,1.7,2.1,1.7,0.4,3.2,0.4,0.5,0.0,6.91
65,Randal Kolo Muani,0.6,0.2,1.7,0.0,0.7,0.5,0.1,0.0,6.91
66,Pol Lirola,1.5,1.3,0.7,0.4,1.2,0.6,0.3,0.0,6.9
67,Keylor Navas,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,6.9
68,Jeff Reine-Adélaïde,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.9
69,Jeff Reine-Adélaïde,0.5,0.3,0.4,0.0,0.4,0.5,0.1,0.0,6.9
70,Yunis Abdelhamid,1.8,1.8,1.1,0.3,3.7,0.5,0.5,0.0,6.89
71,Hatem Ben Arfa,0.5,0.1,0.8,0.0,0.0,0.3,0.0,0.0,6.89
72,Habib Maïga,2.6,1.6,2.1,0.0,1,1.4,0.2,0.0,6.89
73,Hamari Traoré,1.6,2.2,1.1,0.3,1.1,1.1,0.1,0.0,6.89
74,Alexander Djiku,2.0,3.0,1.7,0.3,3.3,0.7,0.3,0.0,6.88
75,Jonathan Clauss,1.3,1.4,0.7,0.1,1.1,0.6,0.0,0.0,6.88
76,Gelson Martins,1.8,0.6,1.0,0.0,0.1,1.0,0.0,0.0,6.88
77,Martin Terrier,1.0,0.5,1.0,0.0,0.2,0.8,0.0,0.0,6.88
78,Armand Laurienté,1.0,0.5,0.8,0.0,0.1,0.7,0.0,0.0,6.88
79,Cheick Oumar Doucouré,2.6,1.6,1.4,0.0,0.8,1.0,0.1,0.0,6.87
80,Yoane Wissa,0.9,0.5,0.8,0.0,0.3,0.6,0.1,0.0,6.86
81,Maxwel Cornet,1.9,1.2,0.8,0.1,1.2,0.7,0.1,0.0,6.86
82,Luiz Araújo,1.4,0.4,0.9,0.0,0.1,0.7,0.0,0.0,6.86
83,Benjamin Bourigeaud,1.1,0.5,0.7,0.0,0.6,1.4,0.0,0.0,6.86
84,Jordan Amavi,0.8,2.1,1.0,0.2,2.0,0.2,0.2,0.0,6.85
85,Idrissa Gueye,2.3,0.7,1.3,0.0,0.3,0.9,0.3,0.0,6.85
86,Florian Sotoca,0.9,0.3,1.5,0.0,0.7,0.5,0.0,0.0,6.85
87,Franck Honorat,0.8,0.3,1.0,0.0,0.5,0.6,0.1,0.0,6.85
88,Ruben Aguilar,1.9,1.4,1.2,0.1,1.2,0.6,0.1,0.0,6.85
89,Romain Perraud,1.7,1.3,1.3,0.0,1.8,0.6,0.1,0.0,6.84
90,Gaël Kakuta,1.1,0.5,0.9,0.0,0.1,1.0,0.1,0.0,6.84
91,Hassane Kamara,1.8,1.5,0.6,0.3,1.3,0.6,0.3,0.0,6.83
92,Mauro Icardi,0.3,0.2,0.5,0.0,0.4,0.5,0.1,0.0,6.83
93,Houssem Aouar,0.6,0.6,0.7,0.0,0.1,0.6,0.0,0.0,6.83
94,Alessandro Florenzi,1.1,0.8,0.5,0.0,1.0,0.8,0.0,0.0,6.83
95,Mitchel Bakker,1.5,0.8,0.6,0.1,0.5,0.3,0.1,0.0,6.83
96,Jonathan David,0.5,0.1,0.9,0.0,0.2,0.4,0.0,0.0,6.83
97,Damien Da Silva,0.7,1.5,1.0,0.5,3.3,0.2,0.4,1,6.83
98,Dante,1.1,1.1,0.7,0.3,2.2,0.4,0.4,0.0,6.83
99,Layvin Kurzawa,1.4,1.5,1.7,0.1,1.1,1.0,0.3,0.0,6.83
100,Boulaye Dia,0.6,0.3,0.9,0.0,1.0,0.5,0.1,0.0,6.83
101,Yvan Neyou,1.9,1,1.5,0.0,0.4,1.1,0.2,0.0,6.82
102,Sébastien Corchia,2.2,1.5,0.8,0.2,1.4,1.1,0.4,0.0,6.82
103,Jean-Clair Todibo,1.7,1.3,1.1,0.5,3.1,1,0.5,0.0,6.82
104,Ander Herrera,1.7,1,1,0.0,0.6,1.5,0.2,0.0,6.82
105,Jean Eudes Aholou,1.7,2,1.9,0.0,1.1,1.1,0.2,0.0,6.82
106,Ibrahima Niane,0.1,0.0,1.1,0.0,0.8,0.1,0.0,0.0,6.82
107,Pape Sarr,2,1.2,1.1,0.0,0.7,0.8,0.2,0.0,6.82
108,Mike Maignan,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.82
109,Denis Bouanga,1.4,0.6,1.7,0.0,0.9,1.2,0.1,1,6.82
110,Trevoh Chalobah,1.6,2.4,0.7,0.0,1.9,0.9,0.2,0.0,6.82
111,Youssouf Fofana,2.6,1.0,1.3,0.0,0.4,1.1,0.2,0.0,6.81
112,Bruno Guimarães,2.3,0.4,1.0,0.0,0.4,1.0,0.1,0.0,6.81
113,Jonathan Gradit,1.8,1.7,1.5,0.4,2.4,0.5,0.6,0.0,6.81
114,Eduardo Camavinga,2.8,0.7,1.6,0.0,0.4,1.1,0.1,0.0,6.8
115,Harold Moukoudi,1.8,1.6,0.9,0.3,2.9,0.4,0.4,0.0,6.8
116,Julien Laporte,2.2,2.2,1.0,0.3,4.2,1.1,0.8,0.0,6.8
117,Pierre Lees-Melou,2.3,1.0,1.2,0.0,0.9,2.0,0.5,0.0,6.8
118,Birger Meling,1.9,1.4,0.6,0.1,2.1,0.7,0.3,0.0,6.8
119,Guillermo Maripán,0.9,1.0,0.7,0.4,2.4,0.4,0.4,0.0,6.8
120,Benoit Badiashile,0.7,1.7,0.9,0.3,2.8,0.4,0.3,0.0,6.79
121,Yacine Adli,2.1,1.1,1.1,0.0,0.5,1.6,0.1,0.0,6.79
122,Romain Thomas,1.4,1.5,1.0,0.5,3.8,0.4,0.6,0.0,6.78
123,Alexis Claude Maurice,1.3,0.5,0.8,0.0,0.1,1.1,0.1,0.0,6.78
124,Otávio,3.0,1.4,1.6,0.0,1.8,1.6,0.3,0.0,6.78
125,Caio Henrique,1.6,0.5,0.3,0.2,0.9,0.6,0.1,0.0,6.78
126,Kenny Lala,1.0,1.1,0.9,0.2,1.3,0.5,0.3,0.0,6.78
127,Renato Sanches,0.6,0.6,1.2,0.0,0.3,0.9,0.1,0.0,6.78
128,Pablo,1.3,1.9,1.5,0.5,3.2,0.5,0.9,1,6.77
129,Andrei Girotto,1.9,1.7,0.9,0.4,3.0,0.9,0.4,0.0,6.77
130,Daniele Rugani,0.0,1.0,2.0,1,1,1.0,1,0.0,6.77
131,Opa Nguette,0.9,0.1,1.1,0.0,0.1,0.4,0.1,0.0,6.77
132,Morgan Sanson,1.8,0.8,1.5,0.0,0.3,1.6,0.0,0.0,6.77
133,Laurent Abergel,3.8,1.2,1.2,0.0,0.3,2.8,0.2,0.0,6.77
134,Habib Diallo,0.3,0.4,0.8,0.0,0.3,0.3,0.1,0.0,6.77
135,Marshall Munetsi,1.3,2.1,1.1,0.4,3.1,0.7,0.9,0.0,6.76
136,Rayan Aït-Nouri,1,1.3,0.7,0.3,0.0,0.7,0.3,0.0,6.76
137,Samuel Kalu,1.1,0.5,0.8,0.1,0.1,0.5,0.0,0.0,6.76
138,Djibril Sidibé,1.9,1.7,1.1,0.2,1.2,0.5,0.2,0.0,6.76
139,Boubakary Soumaré,1.4,1.2,0.7,0.0,0.7,0.5,0.2,0.0,6.76
140,Paul Baysse,1.1,1.7,0.7,0.5,3.9,0.2,0.8,0.0,6.75
141,Ghislain Konan,1.8,1.0,0.8,0.2,1.8,0.8,0.4,0.0,6.75
142,Xavier Chavalerin,3.1,1.4,1.3,0.0,0.9,1.6,0.3,0.0,6.75
143,Anthony Caci,2.4,1.7,1.0,0.2,1.4,1.0,0.1,0.0,6.75
144,Renaud Ripart,1.4,0.9,0.8,0.0,1.2,1.5,0.3,0.0,6.74
145,Hiroki Sakai,2.8,1.9,1.4,0.2,1.9,0.4,0.2,0.0,6.74
146,Danilo Pereira,0.9,1.3,0.6,0.1,1.4,0.3,0.3,0.0,6.74
147,Kalifa Coulibaly,0.2,0.1,0.7,0.0,0.7,0.4,0.1,0.0,6.73
148,Bruno Ecuele Manga,1.4,1.5,0.4,0.7,4.3,0.3,0.9,0.0,6.73
149,Junior Sambia,1.1,1.1,0.6,0.1,1.1,0.3,0.4,0.0,6.73
150,Nathanael Mbuku,1.0,0.4,0.8,0.0,0.2,0.6,0.0,0.0,6.73
151,Julian Draxler,0.5,0.6,0.3,0.0,0.0,0.6,0.0,0.0,6.73
152,Steven Nzonzi,1.0,0.5,1.1,0.0,0.7,0.6,0.3,0.0,6.73
153,Sacha Boey,2.3,1.7,1.5,0.2,2.2,1.2,0.2,0.0,6.73
154,Moses Simon,0.8,0.5,0.5,0.0,0.4,0.6,0.0,0.0,6.73
155,Ngonda Muzinga,2.0,2.4,1.2,0.3,1.7,0.7,0.1,0.0,6.73
156,Mohamed Simakan,1.7,1.6,1.2,0.4,1.8,0.5,0.6,0.0,6.72
157,Pablo Sarabia,0.6,0.2,0.2,0.0,0.3,1.0,0.0,0.0,6.72
158,Youssouf Sabaly,1.4,1.5,1.0,0.2,1.2,0.5,0.2,0.0,6.72
159,Seko Fofana,0.5,1.1,0.7,0.0,0.5,0.7,0.2,0.0,6.72
160,Morgan Schneiderlin,1.8,1.9,1.5,0.0,1.6,1.2,0.4,0.0,6.72
161,Abdou Diallo,0.7,1.1,0.8,0.3,1.5,0.2,0.4,0.0,6.72
162,Thomas Mangani,1.5,1.1,0.5,0.0,1.1,1.7,0.2,0.0,6.71
163,Ronaël Pierre-Gabriel,2,1,0.9,0.2,1.8,0.6,0.2,0.0,6.71
164,Thomas Delaine,1.3,1,0.9,0.0,1.0,0.6,0.2,0.0,6.71
165,Duje Caleta-Car,0.9,1.3,0.9,0.7,3.9,0.4,0.7,0.0,6.71
166,Wout Faes,1.1,2.1,0.7,0.2,4.3,0.6,0.9,0.0,6.7
167,Leandro Paredes,1.4,0.8,1.1,0.0,0.6,1,0.2,0.0,6.7
168,Sergio Rico,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.7
169,Etienne Green,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,6.7
170,John Boye,1.7,2.3,0.9,0.3,3.9,0.7,0.6,1,6.7
171,Nicolas Pallois,1.8,1.2,0.7,0.4,4.8,1.1,0.6,1,6.7
172,Terem Moffi,0.4,0.1,0.9,0.0,0.3,0.5,0.1,0.0,6.7
173,Adil Aouchiche,1.1,0.3,0.6,0.0,0.2,1.1,0.0,0.0,6.7
174,Remi Oudin,0.9,1.3,0.6,0.0,0.9,0.6,0.1,0.0,6.7
175,Wahbi Khazri,1.1,0.2,1.1,0.0,0.5,0.5,0.0,0.0,6.7
176,Anthony Lopes,0.0,0.0,0.1,0.0,0.7,0.0,0.0,2,6.69
177,Jason Denayer,0.8,0.9,0.7,0.4,2.7,0.2,0.8,0.0,6.69
178,Gabriel Silva,1.8,1.5,1.3,0.0,2.0,0.3,0.3,0.0,6.69
179,Walter Benítez,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,6.69
180,Daniel Congré,1.6,1.8,0.8,0.2,3.7,0.9,0.9,0.0,6.69
181,Jérémy Pied,1.2,1,1,0.0,1.0,0.8,0.2,0.0,6.69
182,Rony Lopes,0.7,0.3,0.5,0.0,0.2,0.8,0.1,0.0,6.69
183,Giulian Biancone,1.5,0.5,0.5,0.0,2.0,0.5,0.0,0.0,6.69
184,Alexandre Oukidja,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,6.68
185,Thomas Foket,2.1,1.9,0.9,0.1,2.0,0.8,0.2,1,6.68
186,Timothée Pembélé,1.3,0.8,1.2,0.2,1.3,1.5,0.0,1,6.68
187,Ibrahima Sissoko,1.9,1.3,1.8,0.0,1.1,1.1,0.1,0.0,6.67
188,Predrag Rajkovic,0.1,0.1,0.0,0.0,0.9,0.1,0.0,0.0,6.67
189,Presnel Kimpembe,1.6,1.1,1.1,0.6,2.1,0.4,0.4,0.0,6.67
190,Dennis Appiah,2.5,1.1,0.7,0.2,1.7,1.2,0.3,0.0,6.67
191,Ignatius Ganago,0.2,0.3,0.6,0.0,0.1,0.4,0.0,0.0,6.67
192,Charles Traoré,2.4,1.6,1.4,0.3,2.4,1.2,0.2,0.0,6.67
193,Thiago Mendes,1.2,1.3,0.8,0.0,0.6,0.6,0.2,0.0,6.66
194,William Saliba,0.8,1.3,0.8,0.7,4,0.1,0.8,0.0,6.66
195,Flavien Tait,1.1,0.6,0.8,0.0,0.0,1.0,0.1,0.0,6.66
196,Jonas Omlin,0.0,0.0,0.1,0.0,0.5,0.1,0.0,1,6.66
197,Andreaw Gravillon,1,2.3,0.7,0.3,4.2,0.6,1.2,1,6.66
198,Yassine Benzia,1.4,0.9,1.1,0.0,0.3,1.1,0.0,0.0,6.66
199,Fábio,2.8,1.7,1.6,0.1,2,1.2,0.4,0.0,6.65
200,Jonathan Ikoné,0.5,0.2,0.4,0.0,0.2,0.4,0.0,0.0,6.65
201,Cesc Fàbregas,1.0,0.6,0.7,0.0,0.1,0.6,0.0,0.0,6.65
202,Miguel Trauco,1.8,1.2,1.1,0.0,1.3,0.8,0.2,0.0,6.65
203,Mathieu Cafaro,1.3,0.5,0.9,0.0,0.4,1,0.0,0.0,6.65
204,Pablo Martinez,1.4,1.6,0.7,0.1,3.9,0.0,0.6,0.0,6.64
205,Valon Berisha,1.7,1,0.6,0.0,0.8,1.5,0.1,0.0,6.64
206,Baptiste Reynet,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0.0,6.64
207,Álvaro González,0.8,1,1,1,3.6,0.4,0.6,0.0,6.64
208,Ibrahima Diallo,2.8,0.6,1.6,0.0,0.6,0.8,0.0,0.0,6.64
209,Issiaga Sylla,1.4,0.8,0.9,0.1,1.0,0.5,0.2,0.0,6.63
210,Matthieu Udol,1.4,1.6,0.6,0.2,0.9,0.9,0.2,0.0,6.63
211,Axel Disasi,1,0.9,1,0.4,2.2,0.5,0.4,1,6.63
212,Toma Basic,1,0.9,1.2,0.0,1.1,1.2,0.1,0.0,6.63
213,Arnaud Kalimuendo-Muinga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62
214,Sofiane Boufal,1.2,0.2,1.6,0.0,0.0,1.4,0.0,0.0,6.62
215,Romain Hamouma,0.4,0.2,1.1,0.0,0.3,0.7,0.0,0.0,6.62
216,Souleyman Doumbia,1.8,1.6,1.2,0.3,1.3,0.5,0.1,1,6.62
217,Hwang Ui-Jo,0.4,0.2,0.9,0.0,0.3,0.5,0.1,0.0,6.62
218,Clément Grenier,0.9,0.2,1.2,0.0,0.1,1,0.0,0.0,6.62
219,Alban Lafont,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,6.61
220,Brandon Soppy,2.1,0.6,1.2,0.3,1.2,0.6,0.0,0.0,6.61
221,Dimitri Lienard,1.1,0.5,0.6,0.0,0.2,0.9,0.0,0.0,6.61
222,Adrien Truffert,1.3,0.6,0.8,0.2,1.1,0.4,0.2,0.0,6.61
223,Yusuf Yazici,0.4,0.1,0.4,0.0,0.1,0.7,0.0,0.0,6.61
224,Hichem Boudaoui,2.1,0.9,1.2,0.0,1.0,1.7,0.2,0.0,6.61
225,Niclas Eliasson,0.9,0.8,0.8,0.0,0.4,0.4,0.0,0.0,6.6
226,Jean-Charles Castelletto,1.3,1.8,1.4,0.5,3.1,0.5,0.8,0.0,6.6
227,Jean-Ricner Bellegarde,1.6,0.5,0.9,0.0,0.4,0.3,0.1,0.0,6.6
228,Thilo Kehrer,1.3,0.6,1.1,0.3,1.5,0.7,0.2,0.0,6.6
229,Pierrick Capelle,1.5,1.3,0.9,0.1,0.9,1.4,0.0,0.0,6.59
230,Enock Kwateng,1.2,1.4,0.8,0.0,1.4,0.7,0.2,0.0,6.59
231,Jonathan Panzo,0.8,2.7,1.3,0.4,4.0,0.1,0.6,0.0,6.59
232,Benoît Costil,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,6.59
233,Nicolas Cozza,2,1.3,0.8,0.2,2.8,1,0.6,0.0,6.58
234,Enzo Le Fée,1.4,0.7,0.7,0.0,0.2,1.3,0.2,0.0,6.58
235,Lucas Perrin,1,1.1,0.6,0.7,2.0,1,0.6,0.0,6.58
236,Steven Fortes,1.8,1.5,1.4,0.3,2.9,0.3,0.6,1,6.58
237,Domagoj Bradaric,1.1,1,0.7,0.1,0.5,0.6,0.2,0.0,6.58
238,Alfred Gomis,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,6.58
239,Lassana Coulibaly,2.7,1.1,0.9,0.0,0.6,1.2,0.1,0.0,6.58
240,Arnaud Nordin,0.4,0.3,0.4,0.0,0.3,0.5,0.1,0.0,6.58
241,Maxence Caqueret,2.5,0.8,1.1,0.0,0.1,2.4,0.1,0.0,6.57
242,Lamine Fomba,2.1,1.8,1.4,0.0,1.1,1.1,0.6,0.0,6.57
243,Kasper Dolberg,0.2,0.2,0.8,0.0,0.8,0.4,0.1,0.0,6.57
244,Pedro Mendes,1.0,1.5,1.0,0.3,2.4,0.3,0.6,0.0,6.56
245,Imran Louza,1.7,1.0,1.1,0.0,0.4,1.5,0.1,0.0,6.56
246,Jordan Lotomba,1.2,1.1,0.9,0.0,1.4,0.5,0.2,0.0,6.56
247,Paul Lasne,2.1,2.2,1.2,0.0,0.7,1.0,0.2,0.0,6.56
248,Arnaud Kalimuendo-Muinga,0.3,0.1,0.6,0.0,0.1,0.2,0.0,0.0,6.56
249,Ismael Traoré,0.9,1.2,0.6,0.6,3.0,0.5,0.4,0.0,6.56
250,Gautier Larsonneur,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,6.55
251,Mehdi Abeid,1.9,1.1,1.7,0.0,0.6,0.8,0.1,0.0,6.55
252,Sinaly Diomandé,0.4,1.3,0.6,0.2,1.9,0.3,0.6,0.0,6.55
253,Myziane Maolida,0.7,0.3,0.9,0.0,0.2,0.4,0.1,0.0,6.55
254,Pape Gueye,1.5,1.5,1.5,0.1,0.9,0.9,0.2,0.0,6.55
255,Youcef Atal,1.4,1.4,1,0.2,0.6,0.7,0.1,0.0,6.55
256,Arbër Zeneli,0.7,0.1,0.5,0.0,0.1,0.5,0.0,0.0,6.55
257,Timothée Kolodziejczak,1.2,1.5,1.2,0.3,3.3,0.3,0.6,0.0,6.55
258,Dylan Bronn,1.5,1.2,1,0.3,2.8,0.5,0.4,0.0,6.55
259,Xeka,1,0.6,0.8,0.0,0.5,0.8,0.1,0.0,6.55
260,Mihailo Ristic,1.3,0.8,0.8,0.1,1.5,0.5,0.3,0.0,6.55
261,Boubacar Traore,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,6.55
262,Christophe Hérelle,1.2,1.9,1.2,0.4,2.5,0.1,0.6,1,6.54
263,Florent Mollet,0.6,0.9,1,0.0,0.2,1,0.1,0.0,6.54
264,Panagiotis Retsos,1.3,0.8,1.5,0.0,2.8,1,0.3,0.0,6.54
265,Mexer,1,1.9,1.1,0.0,2.4,0.6,0.6,0.0,6.54
266,Stephy Mavididi,0.5,0.4,0.9,0.0,0.1,0.4,0.0,0.0,6.54
267,Lamine Gueye,0.7,0.8,0.5,0.0,0.1,0.7,0.1,0.0,6.54
268,Romain Salin,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,6.53
269,Arnaud Souquet,2.2,0.7,0.8,0.1,1.1,0.9,0.3,0.0,6.53
270,Facundo Medina,1.6,1.6,1.4,0.2,1.8,0.6,0.4,1,6.52
271,Leonardo Balerdi,1.4,1.3,1.5,0.5,2.9,0.8,0.4,0.0,6.52
272,Adrien Thomasson,1,0.6,1.4,0.0,0.0,1.2,0.1,0.0,6.52
273,Gaëtan Charbonnier,0.7,0.3,0.7,0.0,0.5,0.6,0.0,0.0,6.52
274,Kelyan Guessoum,0.9,1.6,0.4,0.4,3.3,0.3,0.4,0.0,6.52
275,Adama Soumaoro,0.3,0.7,0.7,0.0,0.7,0.0,0.3,0.0,6.52
276,Haris Belkebla,2,1.7,1.1,0.0,0.9,1,0.1,0.0,6.52
277,Gerzino Nyamsi,0.9,0.7,0.7,0.4,2.1,0.1,0.4,0.0,6.52
278,Vincent Le Goff,1.6,1.7,0.6,0.0,1.3,1.2,0.2,0.0,6.52
279,Benjamin Lecomte,0.0,0.1,0.0,0.0,1.1,0.1,0.0,0.0,6.52
280,Faitout Maouassa,0.9,0.7,0.6,0.1,1.3,0.3,0.0,0.0,6.52
281,Adrián Cubas,3,1.9,1.3,0.1,0.9,1.5,0.4,0.0,6.52
282,Luis Henrique,0.3,0.4,0.1,0.0,0.2,0.3,0.1,0.0,6.51
283,Yannick Cahuzac,0.9,1.1,1,0.0,2.3,0.6,0.2,1,6.51
284,Loris Benito,1.4,1.4,1.3,0.4,2.1,0.8,0.3,0.0,6.51
285,Nicolas de Preville,0.6,0.4,0.6,0.0,0.2,1.0,0.0,0.0,6.51
286,Colin Dagba,0.9,0.6,0.8,0.1,0.7,0.2,0.2,0.0,6.51
287,Anthony Racioppi,0.0,0.1,0.0,0.0,1.0,0.1,0.0,0.0,6.51
288,Jérôme Hergault,1.7,1.0,0.9,0.0,1.4,0.6,0.1,0.0,6.51
289,Mounir Chouiar,1,0.5,1.1,0.0,0.2,0.5,0.0,0.0,6.51
290,Eiji Kawashima,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.5
291,Éric Ebimbe,1.3,0.5,1.5,0.0,0.2,1,0.0,0.0,6.5
292,Abdoulaye Touré,1,0.8,0.7,0.0,0.6,0.6,0.1,0.0,6.5
293,Stevan Jovetic,0.3,0.1,0.6,0.0,0.1,0.3,0.0,0.0,6.5
294,Erwan Belhadji,3,0.0,0.0,0.0,0.0,2,0.0,0.0,6.5
295,Yehvann Diouf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
